,iox::measurement,time,altitude,avg_speed,car,class,distance,event,event_hours,latitude,longitude,messengerId,shortname,speed,team,teamnum
14393,telemetry,2025-08-26 03:35:49,449.0,90.63326457934646,Nuna 13,Challenger,1821.4516830697605,BWSC2025,20.096944444444446,-26.31151,133.19171,0-3178452,Brunel,85.75352825343407,03,3
14394,telemetry,2025-08-26 03:36:08,539.0,57.61767716274431,CHA,Challenger,1215.861027416489,BWSC2025,21.102222222222224,-21.55328,133.83878,0-3192759,SNU,49.15469381287371,82,82
14395,telemetry,2025-08-26 03:36:14,470.0,89.92785373823423,RED Discover,Challenger,1807.8995795697124,BWSC2025,20.10388888888889,-26.18967,133.19186,0-3192758,Twente,82.95892906286929,21,21
14396,telemetry,2025-08-26 03:36:16,446.0,81.43354736932721,NMS-1,Challenger,1677.893002685338,BWSC2025,20.604444444444447,-25.0762,133.19962,0-3110817,Neumann,80.13436058120153,48,48
14397,telemetry,2025-08-26 03:36:22,467.0,86.46584545435003,COVESTRO ÆTHON,Challenger,1738.4918960213233,BWSC2025,20.10611111111111,-25.61165,133.21198,0-3190546,Sonnenwagen,82.54255090788357,07,7
14398,telemetry,2025-08-26 03:36:26,650.0,64.16316814110407,Apollo IX plus,Cruiser,1354.3062484360926,BWSC2025,21.10722222222222,-22.60522,133.3447,0-3109322,Apollo,75.8779926258452,95,95
14399,telemetry,2025-08-26 03:36:32,461.0,54.311111036662595,Aurora,Challenger,1173.6027638233493,BWSC2025,21.60888888888889,-21.26944,134.08925,0-3124418,Iron Lions,57.28791640124066,38,38
14400,telemetry,2025-08-26 03:36:34,326.0,40.66774569535284,Dokkaebi 2,Challenger,899.1412641321983,BWSC2025,22.109444444444442,-18.90617,134.10457,0-3178440,SNU SOLO,95.58330439965903,57,57
14401,telemetry,2025-08-26 03:36:37,722.0,68.4068145096691,lux025,Challenger,1444.086856192034,BWSC2025,21.110277777777775,-23.28993,133.7836,0-3109324,TUfast,85.76251479920437,32,32
14402,telemetry,2025-08-26 03:36:43,497.0,89.56367198606718,INFINITE APOLLO,Challenger,1801.2995952242284,BWSC2025,20.111944444444447,-26.13045,133.19904,0-3111210,Innoptus,84.19874364000148,08,8
14403,telemetry,2025-08-26 03:36:44,689.0,65.72221593205096,EV4-B,Challenger,1387.5420276943337,BWSC2025,21.112222222222222,-22.87381,133.47685,0-3190140,Solis,83.8495602032459,99,99
14404,telemetry,2025-08-26 03:36:53,326.0,41.87936726824388,Aagneya,Challenger,926.1505739796388,BWSC2025,22.11472222222222,-19.12697,134.16826,0-3192976,AgniRath,96.39846894964397,28,28
14405,telemetry,2025-08-26 03:37:00,503.0,72.46424476728751,Lumen III,Challenger,1493.9711796189108,BWSC2025,20.616666666666667,-23.70996,133.87396,0-3109318,AUSRT,-0.7047396010632287,09,9
14406,telemetry,2025-08-26 03:37:04,716.0,67.86645028908252,Cygnus,Challenger,1433.188615771447,BWSC2025,21.117777777777775,-23.19603,133.75449,0-3111203,Kogakuin,90.11619344094915,88,88
14407,telemetry,2025-08-26 03:37:07,632.0,64.3260306195737,Scewera,Challenger,1358.476424976203,BWSC2025,21.118611111111115,-22.64203,133.35037,0-3192755,Osaka,81.77472101066674,78,78
14408,telemetry,2025-08-26 03:37:10,359.0,51.462401418287556,AC001,Cruiser,1112.5885284403669,BWSC2025,21.619444444444447,-20.74844,134.24475,0-4454064,Archimede,102.41617283482269,24,24
14409,telemetry,2025-08-26 03:37:18,581.0,72.47706319585359,Arvaker,Challenger,1494.5978382038277,BWSC2025,20.62166666666667,-23.71585,133.87296,0-3110767,Chalmers,2.2751214240851416,51,51
14410,telemetry,2025-08-26 03:37:24,518.0,57.27855024436402,Dust,Cruiser,1209.9139096617828,BWSC2025,21.123333333333335,-21.53128,133.88889,0-3111211,DUST,16.40563496370626,67,67
14411,telemetry,2025-08-26 03:37:26,731.0,69.53324772455957,Solaride 3,Cruiser,1468.8125990171827,BWSC2025,21.123888888888892,-23.50371,133.85332,0-3110641,Solaride,83.43682866789766,66,66
14412,telemetry,2025-08-26 03:37:33,413.0,84.28884441958952,Michigan 2025,Challenger,1696.383234647922,BWSC2025,20.125833333333333,-25.24011,133.20647,0-3110836,Michigan,82.8333757686208,02,2
14413,telemetry,2025-08-26 03:37:45,371.0,50.915641478844876,SC4,Challenger,1101.2628954861825,BWSC2025,21.62916666666667,-20.64815,134.22368,0-3110879,ANU,85.15079911189878,41,41
14414,telemetry,2025-08-26 03:37:56,656.0,64.7158762667799,Sun Sprite,Challenger,1367.5902785754301,BWSC2025,21.132222222222225,-22.71855,133.38304,0-3111503,SASVA,101.47421203415797,42,42
14415,telemetry,2025-08-26 03:37:59,713.0,68.46724673387925,Sophie 8x,Cruiser,1446.922128963,BWSC2025,21.133055555555558,-23.31448,133.79146,0-3191680,VTC,88.66615131145335,25,25
14416,telemetry,2025-08-26 03:38:02,419.0,79.65565553671432,Eclipse 12,Challenger,1643.6059457161705,BWSC2025,20.63388888888889,-24.76955,133.17987,0-3178450,Eclipse,89.74052226140462,92,92
14417,telemetry,2025-08-26 03:38:03,374.0,50.96896842932213,Gaia,Cruiser,1102.6711578280265,BWSC2025,21.634166666666665,-20.6604,134.22733,0-3110643,Minnesota,74.47529414330162,35,35
14418,telemetry,2025-08-26 03:38:12,566.0,75.70875392409789,Silvretta,Challenger,1562.3763184803,BWSC2025,20.636666666666663,-24.1819,133.49391,0-3111204,aCentauri,76.81576774326118,85,85
14419,telemetry,2025-08-26 03:38:21,449.0,90.6193785595978,Nuna 13,Challenger,1824.9987680415002,BWSC2025,20.139166666666668,-26.34207,133.20105,0-3178452,Brunel,84.00990722541277,03,3
14420,telemetry,2025-08-26 03:38:27,659.0,65.11984527570078,Yata,Challenger,1376.6877956660442,BWSC2025,21.140833333333333,-22.795,133.41545,0-3193295,Wakayama,71.04584697428974,61,61
14421,telemetry,2025-08-26 03:38:33,530.0,57.63856927550778,CHA,Challenger,1218.6234509074231,BWSC2025,21.1425,-21.56845,133.81761,0-3192759,SNU,68.58430736112558,82,82
14422,telemetry,2025-08-26 03:38:33,536.0,61.237396541797224,Emilia 5,Cruiser,1294.7116563849477,BWSC2025,21.1425,-22.09137,133.42587,0-4480060,Onda Solare,79.27639736022721,59,59
14423,telemetry,2025-08-26 03:38:37,449.0,79.8014202641474,Green IV,Challenger,1647.3894860474006,BWSC2025,20.643611111111113,-24.80324,133.1837,0-3110774,Top Dutch,80.17363565446236,06,6
14424,telemetry,2025-08-26 03:38:43,461.0,89.91462274880567,RED Discover,Challenger,1811.3550515587872,BWSC2025,20.14527777777778,-26.22067,133.18811,0-3192758,Twente,83.48791382999504,21,21
14425,telemetry,2025-08-26 03:38:46,467.0,81.43084524079323,NMS-1,Challenger,1681.2302787131105,BWSC2025,20.64611111111111,-25.10594,133.19905,0-3110817,Neumann,80.09462466654077,48,48
14426,telemetry,2025-08-26 03:38:57,458.0,54.32331286824297,Aurora,Challenger,1176.0544541700701,BWSC2025,21.649166666666666,-21.28452,134.07196,0-3124418,Iron Lions,60.86955343582805,38,38
14427,telemetry,2025-08-26 03:39:02,365.0,40.767121862981185,Dokkaebi 2,Challenger,903.0143976660682,BWSC2025,22.150555555555556,-18.93465,134.12004,0-3178440,SNU SOLO,94.21135622926828,57,57
14428,telemetry,2025-08-26 03:39:07,725.0,68.43911786542606,lux025,Challenger,1447.6204189162772,BWSC2025,21.151944444444446,-23.32051,133.79347,0-3109324,TUfast,84.80550538183707,32,32
14429,telemetry,2025-08-26 03:39:12,482.0,89.54871175340048,INFINITE APOLLO,Challenger,1804.7050375368647,BWSC2025,20.153333333333336,-26.161,133.1953,0-3111210,Innoptus,82.27914312409843,08,8
14430,telemetry,2025-08-26 03:39:13,680.0,65.74914793797173,EV4-B,Challenger,1390.8319063667668,BWSC2025,21.15361111111111,-22.89706,133.49681,0-3190140,Solis,79.48700148160589,99,99
14431,telemetry,2025-08-26 03:39:21,320.0,41.98194390063593,Aagneya,Challenger,930.1449520718396,BWSC2025,22.155833333333334,-19.16302,134.16672,0-3192976,AgniRath,97.16054818866822,28,28
14432,telemetry,2025-08-26 03:39:24,665.0,64.19009713095238,Apollo IX plus,Cruiser,1358.0484883005158,BWSC2025,21.156666666666666,-22.63846,133.34879,0-3109322,Apollo,75.68575006698717,95,95
14433,telemetry,2025-08-26 03:39:33,722.0,67.90739141658499,Cygnus,Challenger,1436.863812882091,BWSC2025,21.159166666666664,-23.22725,133.76413,0-3111203,Kogakuin,88.7967087135444,88,88
14434,telemetry,2025-08-26 03:39:39,368.0,51.558272823577894,AC001,Cruiser,1116.7951545860503,BWSC2025,21.660833333333336,-20.78583,134.23819,0-4454064,Archimede,101.63660486215066,24,24
14435,telemetry,2025-08-26 03:39:39,635.0,64.3471517042164,Scewera,Challenger,1361.6393526876393,BWSC2025,21.160833333333336,-22.66858,133.36172,0-3192755,Osaka,74.91144579717779,78,78
14436,telemetry,2025-08-26 03:39:44,578.0,72.4261362872627,Arvaker,Challenger,1496.4849226643744,BWSC2025,20.66222222222222,-23.72983,133.86334,0-3110767,Chalmers,46.53084971211048,51,51
14437,telemetry,2025-08-26 03:39:54,521.0,57.16603152788333,Dust,Cruiser,1209.9190572876505,BWSC2025,21.165,-21.53133,133.88889,0-3111211,DUST,0.12354302082530921,67,67
14438,telemetry,2025-08-26 03:39:55,728.0,69.57077374158023,Solaride 3,Cruiser,1472.4847514554735,BWSC2025,21.165277777777774,-23.53543,133.8638,0-3110641,Solaride,88.72314616004672,66,66
14439,telemetry,2025-08-26 03:40:03,407.0,84.2884810928508,Michigan 2025,Challenger,1699.8879424400684,BWSC2025,20.167499999999997,-25.27147,133.21094,0-3110836,Michigan,84.112987011511,02,2
14440,telemetry,2025-08-26 03:40:12,365.0,50.978419415692564,SC4,Challenger,1104.702348738058,BWSC2025,21.67,-20.67839,134.23112,0-3110879,ANU,84.23150820919398,41,41
14441,telemetry,2025-08-26 03:40:25,650.0,64.7870271665712,Sun Sprite,Challenger,1371.7753182699698,BWSC2025,21.173611111111114,-22.75368,133.39804,0-3111503,SASVA,101.11505302243528,42,42
14442,telemetry,2025-08-26 03:40:28,728.0,68.49472095028386,Sophie 8x,Cruiser,1450.3376634995109,BWSC2025,21.174444444444447,-23.34401,133.8011,0-3191680,VTC,82.52298209019634,25,25
14443,telemetry,2025-08-26 03:40:33,428.0,79.67241710803962,Eclipse 12,Challenger,1647.2936173896428,BWSC2025,20.675833333333337,-24.80244,133.18333,0-3178450,Eclipse,87.91800016225406,92,92
14444,telemetry,2025-08-26 03:40:33,359.0,51.00660345436435,Gaia,Cruiser,1105.6106353762261,BWSC2025,21.675833333333337,-20.68645,134.23274,0-3110643,Minnesota,70.54746115679154,35,35
14445,telemetry,2025-08-26 03:40:52,446.0,90.60558687169302,Nuna 13,Challenger,1828.5214159450675,BWSC2025,20.181111111111115,-26.36736,133.22217,0-3178452,Brunel,83.98365862809466,03,3
14446,telemetry,2025-08-26 03:40:53,491.0,86.47069198088526,COVESTRO ÆTHON,Challenger,1745.0986623575714,BWSC2025,20.18138888888889,-25.6671,133.23279,0-3190546,Sonnenwagen,87.76516166233544,07,7
14447,telemetry,2025-08-26 03:40:55,671.0,65.125954132215,Yata,Challenger,1379.4943423200154,BWSC2025,21.181944444444447,-22.81717,133.42773,0-3193295,Wakayama,68.26735104254469,61,61
14448,telemetry,2025-08-26 03:41:02,545.0,61.27256252850435,Emilia 5,Cruiser,1297.9911565413329,BWSC2025,21.183888888888887,-22.12001,133.4182,0-4480060,Onda Solare,79.23624538917288,59,59
14449,telemetry,2025-08-26 03:41:03,518.0,57.65097297676658,CHA,Challenger,1221.2878200353196,BWSC2025,21.18416666666667,-21.57951,133.7951,0-3192759,SNU,63.94485906951377,82,82
14450,telemetry,2025-08-26 03:41:06,548.0,75.70276374428319,Silvretta,Challenger,1565.9116680504978,BWSC2025,20.685000000000002,-24.21034,133.47823,0-3111204,aCentauri,73.14516352133633,85,85
14451,telemetry,2025-08-26 03:41:12,455.0,89.90113486004344,RED Discover,Challenger,1814.8042423747438,BWSC2025,20.186666666666667,-26.25174,133.18605,0-3192758,Twente,83.3361539425762,21,21
14452,telemetry,2025-08-26 03:41:16,452.0,81.4270297676042,NMS-1,Challenger,1684.5442969366914,BWSC2025,20.687777777777775,-25.13498,133.1936,0-3110817,Neumann,79.53643736594131,48,48
14453,telemetry,2025-08-26 03:41:25,440.0,79.80125824926563,Green IV,Challenger,1651.1102001934864,BWSC2025,20.69027777777778,-24.83563,133.19215,0-3110774,Top Dutch,79.72958884469595,06,6
14455,telemetry,2025-08-26 03:41:27,458.0,54.33292119779481,Aurora,Challenger,1178.5263382145008,BWSC2025,21.69083333333333,-21.2997,134.05449,0-3124418,Iron Lions,59.325217066336336,38,38
14454,telemetry,2025-08-26 03:41:27,671.0,64.20371383313272,Apollo IX plus,Cruiser,1360.5301992189432,BWSC2025,21.19083333333333,-22.65929,133.3577,0-3109322,Apollo,72.6354415149461,95,95
14456,telemetry,2025-08-26 03:41:31,341.0,40.87570661420532,Dokkaebi 2,Challenger,907.1114103098548,BWSC2025,22.191944444444445,-18.9675,134.13658,0-3178440,SNU SOLO,98.988224950548,57,57
14457,telemetry,2025-08-26 03:41:37,734.0,68.4712512402482,lux025,Challenger,1451.1530710770046,BWSC2025,21.19361111111111,-23.35106,133.80341,0-3109324,TUfast,84.78365185745679,32,32
14458,telemetry,2025-08-26 03:41:38,671.0,65.7791391425417,EV4-B,Challenger,1394.1157661937903,BWSC2025,21.193888888888885,-22.92026,133.51674,0-3190140,Solis,81.53031294678871,99,99
14459,telemetry,2025-08-26 03:41:38,479.0,89.53577707852116,INFINITE APOLLO,Challenger,1808.0755339039806,BWSC2025,20.193888888888885,-26.19125,133.19168,0-3111210,Innoptus,83.10812960011926,08,8
14460,telemetry,2025-08-26 03:41:54,320.0,42.08692580464116,Aagneya,Challenger,934.2596079866926,BWSC2025,22.19833333333333,-19.20007,134.16849,0-3192976,AgniRath,96.8154332906579,28,28
14461,telemetry,2025-08-26 03:41:59,527.0,72.17429080530842,Lumen III,Challenger,1493.9877712557716,BWSC2025,20.69972222222222,-23.71008,133.87386,0-3109318,AUSRT,0.19976552742060377,09,9
14462,telemetry,2025-08-26 03:42:03,722.0,67.95447812740073,Cygnus,Challenger,1440.6915650326684,BWSC2025,21.200833333333335,-23.26048,133.77438,0-3111203,Kogakuin,91.86605161385887,88,88
14463,telemetry,2025-08-26 03:42:09,371.0,51.64635784347033,AC001,Cruiser,1120.8550810979148,BWSC2025,21.7025,-20.82227,134.23994,0-4454064,Archimede,97.43823628474638,24,24
14464,telemetry,2025-08-26 03:42:10,638.0,64.36922005563501,Scewera,Challenger,1364.8062685685056,BWSC2025,21.202777777777776,-22.69519,133.37303,0-3192755,Osaka,75.50263027230979,78,78
14465,telemetry,2025-08-26 03:42:15,563.0,72.4188128747784,Arvaker,Challenger,1499.3711715615577,BWSC2025,20.704166666666666,-23.75385,133.87186,0-3110767,Chalmers,68.81123198582821,51,51
14466,telemetry,2025-08-26 03:42:24,716.0,69.60560009503611,Solaride 3,Cruiser,1476.1027593487322,BWSC2025,21.206666666666663,-23.56689,133.87286,0-3110641,Solaride,87.41495581027644,66,66
14467,telemetry,2025-08-26 03:42:33,404.0,84.28406910976999,Michigan 2025,Challenger,1703.3107999841934,BWSC2025,20.20916666666667,-25.30151,133.20374,0-3110836,Michigan,82.14858105900021,02,2
14468,telemetry,2025-08-26 03:42:44,365.0,51.03449240554894,SC4,Challenger,1108.072240107591,BWSC2025,21.712222222222223,-20.7083,134.23709,0-3110879,ANU,79.81321664683372,41,41
14469,telemetry,2025-08-26 03:42:55,647.0,64.85906909791748,Sun Sprite,Challenger,1376.003167320402,BWSC2025,21.21527777777778,-22.78917,133.41322,0-3111503,SASVA,101.46837721037446,42,42
14470,telemetry,2025-08-26 03:43:00,362.0,51.03772251233605,Gaia,Cruiser,1108.3692072262313,BWSC2025,21.71666666666667,-20.71094,134.23761,0-3110643,Minnesota,67.55686163277998,35,35
14471,telemetry,2025-08-26 03:43:05,536.0,75.70007684026571,Silvretta,Challenger,1568.3583975364497,BWSC2025,20.71805555555556,-24.22784,133.46352,0-3111204,aCentauri,74.01870713804043,85,85
14472,telemetry,2025-08-26 03:43:21,437.0,90.59319850623646,Nuna 13,Challenger,1832.0209567923664,BWSC2025,20.222499999999997,-26.39572,133.23692,0-3178452,Brunel,84.55266476695404,03,3
14473,telemetry,2025-08-26 03:43:22,494.0,86.4767959925212,COVESTRO ÆTHON,Challenger,1748.8010282909802,BWSC2025,20.22277777777778,-25.69611,133.2511,0-3190546,Sonnenwagen,89.45313664611933,07,7
14474,telemetry,2025-08-26 03:43:23,425.0,79.69790831685688,Eclipse 12,Challenger,1651.5841817117982,BWSC2025,20.723055555555554,-24.8399,133.19244,0-3178450,Eclipse,90.85900917505623,92,92
14475,telemetry,2025-08-26 03:43:23,392.0,83.83327975881392,Tokai Challenger,Challenger,1695.3650739669247,BWSC2025,20.223055555555554,-25.23102,133.20502,0-3109319,Tokai,7.923272507392975,10,10
14476,telemetry,2025-08-26 03:43:23,671.0,65.13791342380456,Yata,Challenger,1382.4255553663722,BWSC2025,21.223055555555554,-22.83759,133.44589,0-3193295,Wakayama,71.29977680327323,61,61
14477,telemetry,2025-08-26 03:43:29,734.0,68.52726422033086,Sophie 8x,Cruiser,1454.4721477253502,BWSC2025,21.22472222222222,-23.37976,133.81274,0-3191680,VTC,82.23283543105765,25,25
14478,telemetry,2025-08-26 03:43:31,503.0,57.68243946325001,CHA,Challenger,1224.3258005073324,BWSC2025,21.225277777777777,-21.59274,133.76984,0-3192759,SNU,73.89682229220337,82,82
14480,telemetry,2025-08-26 03:43:32,422.0,79.80455930548777,Green IV,Challenger,1653.993827472515,BWSC2025,20.72555555555556,-24.86156,133.19408,0-3110774,Top Dutch,81.74061578348753,06,6
14479,telemetry,2025-08-26 03:43:32,578.0,61.28522431636192,Emilia 5,Cruiser,1300.8129334616244,BWSC2025,21.22555555555556,-22.14174,133.42537,0-4480060,Onda Solare,67.72264608699697,59,59
14481,telemetry,2025-08-26 03:43:40,455.0,89.88856624392136,RED Discover,Challenger,1818.2459427450979,BWSC2025,20.227777777777774,-26.2827,133.18872,0-3192758,Twente,83.7170360356392,21,21
14482,telemetry,2025-08-26 03:43:45,431.0,81.42618248770106,NMS-1,Challenger,1687.8969078179696,BWSC2025,20.729166666666664,-25.16505,133.19646,0-3110817,Neumann,81.00267901074903,48,48
14483,telemetry,2025-08-26 03:43:55,674.0,64.23638346637141,Apollo IX plus,Cruiser,1363.8633250700275,BWSC2025,21.231944444444444,-22.68726,133.36967,0-3109322,Apollo,81.07603421556485,95,95
14484,telemetry,2025-08-26 03:43:55,452.0,54.34245475025505,Aurora,Challenger,1180.9672076072789,BWSC2025,21.731944444444444,-21.31552,134.03813,0-3124418,Iron Lions,59.37249874324963,38,38
14485,telemetry,2025-08-26 03:44:01,323.0,40.96918177066449,Dokkaebi 2,Challenger,910.8928550293767,BWSC2025,22.23361111111111,-18.99966,134.13896,0-3178440,SNU SOLO,90.75467326852595,57,57
14486,telemetry,2025-08-26 03:44:06,734.0,68.50411826851399,lux025,Challenger,1454.6849514318947,BWSC2025,21.235,-23.38159,133.81337,0-3109324,TUfast,85.33402199734381,32,32
14487,telemetry,2025-08-26 03:44:11,470.0,89.51597091828297,INFINITE APOLLO,Challenger,1811.4799992688424,BWSC2025,20.23638888888889,-26.22179,133.18796,0-3111210,Innoptus,80.10506740851376,08,8
14488,telemetry,2025-08-26 03:44:20,329.0,42.19163480062757,Aagneya,Challenger,938.2950783717341,BWSC2025,22.238888888888887,-19.23549,134.17728,0-3192976,AgniRath,99.50474922020258,28,28
14489,telemetry,2025-08-26 03:44:32,719.0,67.99855474987008,Cygnus,Challenger,1444.4404107866849,BWSC2025,21.242222222222225,-23.293,133.78455,0-3111203,Kogakuin,90.57613902321573,88,88
14490,telemetry,2025-08-26 03:44:36,608.0,64.39860424825186,Scewera,Challenger,1368.0410162470303,BWSC2025,21.243333333333332,-22.72232,133.38469,0-3192755,Osaka,79.76090166225109,78,78
14491,telemetry,2025-08-26 03:44:38,371.0,51.73125760839044,AC001,Cruiser,1124.8387175193297,BWSC2025,21.74388888888889,-20.85777,134.23701,0-4454064,Archimede,96.24893367177145,24,24
14492,telemetry,2025-08-26 03:44:45,554.0,72.42977982389088,Arvaker,Challenger,1502.6161405964692,BWSC2025,20.74583333333333,-23.7827,133.87712,0-3110767,Chalmers,77.8792568378758,51,51
14493,telemetry,2025-08-26 03:44:52,674.0,69.6392449693322,Solaride 3,Cruiser,1479.6792017205994,BWSC2025,21.247777777777777,-23.59834,133.87955,0-3110641,Solaride,86.99454418055322,66,66
14494,telemetry,2025-08-26 03:45:02,410.0,84.28237286206063,Michigan 2025,Challenger,1706.7648739972067,BWSC2025,20.250555555555557,-25.33156,133.19472,0-3110836,Michigan,83.45413722716623,02,2
14495,telemetry,2025-08-26 03:45:18,368.0,51.072223490871416,SC4,Challenger,1111.0762220439078,BWSC2025,21.755000000000003,-20.73497,134.24242,0-3110879,ANU,70.2229543554601,41,41
14496,telemetry,2025-08-26 03:45:24,665.0,64.9281746815032,Sun Sprite,Challenger,1380.1565664798197,BWSC2025,21.256666666666668,-22.82162,133.43204,0-3111503,SASVA,100.35058371747297,42,42
14498,telemetry,2025-08-26 03:45:28,398.0,83.83908681504676,Tokai Challenger,Challenger,1698.393589791036,BWSC2025,20.257777777777775,-25.25807,133.20934,0-3109319,Tokai,87.22125573440572,10,10
14497,telemetry,2025-08-26 03:45:28,722.0,68.55962927602178,Sophie 8x,Cruiser,1457.4253636764984,BWSC2025,21.257777777777775,-23.40529,133.82109,0-3191680,VTC,89.34098675742439,25,25
14499,telemetry,2025-08-26 03:45:29,365.0,51.05965264910793,Gaia,Cruiser,1110.9587589866599,BWSC2025,21.758055555555558,-20.73393,134.2422,0-3110643,Minnesota,62.56635125867634,35,35
14500,telemetry,2025-08-26 03:45:32,416.0,79.7121809828191,Eclipse 12,Challenger,1654.7363081133437,BWSC2025,20.75888888888889,-24.86826,133.19402,0-3178450,Eclipse,87.96631818266516,92,92
14501,telemetry,2025-08-26 03:45:34,521.0,75.69401411658905,Silvretta,Challenger,1571.365680830324,BWSC2025,20.759444444444448,-24.24579,133.44185,0-3111204,aCentauri,72.6591936774987,85,85
14502,telemetry,2025-08-26 03:45:50,431.0,90.58087756893515,Nuna 13,Challenger,1835.5208385149494,BWSC2025,20.263888888888886,-26.42587,133.24738,0-3178452,Brunel,84.56090067985869,03,3
14503,telemetry,2025-08-26 03:45:50,665.0,65.15446383621865,Yata,Challenger,1385.4372796284824,BWSC2025,21.263888888888886,-22.85889,133.46414,0-3193295,Wakayama,73.7565125414741,61,61
14504,telemetry,2025-08-26 03:45:51,497.0,86.4816460787008,COVESTRO ÆTHON,Challenger,1752.478489746473,BWSC2025,20.264166666666668,-25.72491,133.26932,0-3190546,Sonnenwagen,88.85141771660705,07,7
14505,telemetry,2025-08-26 03:46:00,503.0,57.716292556729776,CHA,Challenger,1227.4331550397865,BWSC2025,21.266666666666666,-21.61403,133.75029,0-3192759,SNU,75.07702226063621,82,82
14506,telemetry,2025-08-26 03:46:00,569.0,61.314840566194114,Emilia 5,Cruiser,1303.9622760410614,BWSC2025,21.266666666666666,-22.16821,133.43124,0-4480060,Onda Solare,76.60563031062878,59,59
14507,telemetry,2025-08-26 03:46:02,422.0,79.80340067703658,Green IV,Challenger,1657.294955949058,BWSC2025,20.767222222222223,-24.8913,133.19519,0-3110774,Top Dutch,79.22708343703198,06,6
14508,telemetry,2025-08-26 03:46:08,440.0,89.87672722493946,RED Discover,Challenger,1821.7013978192729,BWSC2025,20.26888888888889,-26.31375,133.19197,0-3192758,Twente,84.05160991236501,21,21
14509,telemetry,2025-08-26 03:46:14,419.0,81.42522825939929,NMS-1,Challenger,1691.247227185645,BWSC2025,20.770555555555553,-25.19502,133.20084,0-3110817,Neumann,80.94731358141932,48,48
14510,telemetry,2025-08-26 03:46:25,668.0,64.28008919012512,Apollo IX plus,Cruiser,1367.469619618259,BWSC2025,21.27361111111111,-22.71754,133.3826,0-3109322,Apollo,86.55106915755641,95,95
14511,telemetry,2025-08-26 03:46:31,317.0,41.025504827133176,Dokkaebi 2,Challenger,913.8545159979546,BWSC2025,22.27527777777778,-19.0247,134.14215,0-3178440,SNU SOLO,71.07986324587,57,57
14512,telemetry,2025-08-26 03:46:32,671.0,65.85501008692994,EV4-B,Challenger,1401.1019257161493,BWSC2025,21.275555555555556,-22.96921,133.55965,0-3190140,Solis,85.54481047786534,99,99
14513,telemetry,2025-08-26 03:46:35,731.0,68.53808545062289,lux025,Challenger,1458.24295974735,BWSC2025,21.27638888888889,-23.41235,133.82343,0-3109324,TUfast,85.96530158146922,32,32
14514,telemetry,2025-08-26 03:46:40,461.0,89.50019559540071,INFINITE APOLLO,Challenger,1814.865077351181,BWSC2025,20.27777777777778,-26.25229,133.18604,0-3111210,Innoptus,81.7871214524768,08,8
14515,telemetry,2025-08-26 03:46:52,458.0,54.36203157865659,Aurora,Challenger,1184.06545004045,BWSC2025,21.78111111111111,-21.3362,134.01801,0-3124418,Iron Lions,63.015100335685595,38,38
14516,telemetry,2025-08-26 03:46:53,311.0,42.29657899412935,Aagneya,Challenger,942.4265252378049,BWSC2025,22.28138888888889,-19.27216,134.18358,0-3192976,AgniRath,97.21051449578226,28,28
14517,telemetry,2025-08-26 03:46:58,728.0,68.0374512843662,Cygnus,Challenger,1448.0259562515473,BWSC2025,21.28277777777778,-23.32402,133.79459,0-3111203,Kogakuin,88.41071009249839,88,88
14518,telemetry,2025-08-26 03:47:02,611.0,64.43964171070925,Scewera,Challenger,1371.5261742105456,BWSC2025,21.28388888888889,-22.75159,133.39714,0-3192755,Osaka,85.93540184010449,78,78
14519,telemetry,2025-08-26 03:47:10,380.0,51.831967705385765,AC001,Cruiser,1129.217007537057,BWSC2025,21.78611111111111,-20.89601,134.2263,0-4454064,Archimede,103.69634252512014,24,24
14520,telemetry,2025-08-26 03:47:11,566.0,72.41850662920756,Arvaker,Challenger,1505.319241547286,BWSC2025,20.786388888888887,-23.79829,133.86324,0-3110767,Chalmers,66.65180426671712,51,51
14521,telemetry,2025-08-26 03:47:21,656.0,69.66233409927334,Solaride 3,Cruiser,1483.0530410284466,BWSC2025,21.289166666666667,-23.62633,133.87103,0-3110641,Solaride,81.51558059228182,66,66
14522,telemetry,2025-08-26 03:47:31,416.0,84.28061086767069,Michigan 2025,Challenger,1710.2174734706146,BWSC2025,20.291944444444447,-25.36264,133.19234,0-3110836,Michigan,83.4185107669016,02,2
14523,telemetry,2025-08-26 03:47:44,368.0,51.12764690432849,SC4,Challenger,1114.3554685281194,BWSC2025,21.795555555555552,-20.76425,134.24294,0-3110879,ANU,80.85813248740996,41,41
14524,telemetry,2025-08-26 03:47:54,659.0,65.00071446551362,Sun Sprite,Challenger,1384.406883591331,BWSC2025,21.298333333333332,-22.85158,133.45792,0-3111503,SASVA,102.00761067627172,42,42
14525,telemetry,2025-08-26 03:47:57,362.0,51.10143995120017,Gaia,Cruiser,1113.968806402871,BWSC2025,21.799166666666665,-20.76083,134.2437,0-3110643,Minnesota,73.21736958351414,35,35
14526,telemetry,2025-08-26 03:47:57,719.0,68.60154667265506,Sophie 8x,Cruiser,1461.155776171992,BWSC2025,21.299166666666665,-23.43755,133.8316,0-3191680,VTC,90.1307717032044,25,25
14527,telemetry,2025-08-26 03:47:57,395.0,83.84174273887143,Tokai Challenger,Challenger,1701.9175094801408,BWSC2025,20.299166666666665,-25.28949,133.20781,0-3109319,Tokai,85.14168376360558,10,10
